W N1
16701.6 -0.000723215
16709.3 -0.000716647
16716.9 -0.000710249
16724.6 -0.000703946
16732.2 -0.000697726
16739.9 -0.000691696
16747.5 -0.000686061
16755.2 -0.00067992
16762.8 -0.000673551
16770.5 -0.000667055
16778.1 -0.000660533
16785.8 -0.000654155
16793.4 -0.000648353
16801.1 -0.000644682
16808.7 -0.000638389
16816.4 -0.000630534
16824 -0.00062159
16831.7 -0.000611722
16839.3 -0.000600996
16847 -0.000589403
16854.6 -0.00057658
16862.3 -0.000563494
16869.9 -0.000550391
16877.6 -0.000537046
16885.2 -0.000523447
16892.9 -0.000509647
16900.5 -0.000495772
16908.2 -0.000482201
16915.8 -0.000469688
16923.5 -0.000454975
16931.1 -0.000439119
16938.8 -0.000422419
16946.4 -0.00040503
16954.1 -0.000387094
16961.7 -0.000368827
16969.4 -0.000351317
16977 -0.000332658
16984.7 -0.000312192
16992.3 -0.000290416
17000 -0.000267425
17007.7 -0.000243192
17015.3 -0.00021756
17023 -0.000189986
17030.6 -0.000158949
17038.3 -0.000129831
17045.9 -0.000101168
17053.6 -7.24782e-05
17061.2 -4.35217e-05
17068.9 -1.40764e-05
17076.5 1.62226e-05
17084.2 4.89367e-05
17091.8 8.28093e-05
17099.5 0.000113733
17107.1 0.00014336
17114.8 0.000171943
17122.4 0.00019949
17130.1 0.000225828
17137.7 0.00025039
17145.4 0.000270128
17153 0.00029209
17160.7 0.00031585
17168.3 0.000340512
17176 0.000365808
17183.6 0.000391662
17191.3 0.000418161
17198.9 0.000445813
17206.6 0.000475803
17214.2 0.000503021
17221.9 0.000528952
17229.5 0.000553988
17237.2 0.000578307
17244.8 0.000602069
17252.5 0.000625541
17260.1 0.000649705
17267.8 0.000674947
17275.4 0.00069629
17283.1 0.000715339
17290.7 0.000732314
17298.4 0.000747207
17306 0.000759849
17313.7 0.000769773
17321.3 0.000774255
17329 0.000777562
17336.6 0.000782337
17344.3 0.000786952
17351.9 0.000790944
17359.6 0.000794026
17367.2 0.000795921
17374.9 0.000796162
17382.5 0.000792439
17390.2 0.000789412
17397.8 0.000787519
17405.5 0.000785908
17413.1 0.000784348
17420.8 0.000782766
17428.4 0.000781179
17436.1 0.000779744
17443.7 0.000779408
17451.4 0.000778087
17459 0.000775841
17466.7 0.000773
17474.3 0.000769702
17482 0.000766044
17489.6 0.000762113
17497.3 0.000758013
17504.9 0.000753949
17512.6 0.000749483
17520.2 0.000744814
17527.9 0.000740071
17535.5 0.000735353
17543.2 0.000730764
17550.8 0.000726443
17558.5 0.000722641
17566.1 0.000720504
17573.8 0.000717755
17581.4 0.000714422
17589.1 0.00071089
17596.7 0.000707313
17604.4 0.000703789
17612 0.000700389
17619.7 0.000697166
17627.3 0.000694033
17635 0.000691075
17642.6 0.000688594
17650.3 0.000686632
17657.9 0.000685274
17665.6 0.000684648
17673.2 0.00068497
17680.9 0.000686697
17688.5 0.000692381
17696.2 0.000697927
17703.8 0.000700898
17711.5 0.000702792
17719.1 0.000703979
17726.8 0.000704616
17734.4 0.000704767
17742.1 0.000704423
17749.7 0.000703393
17757.4 0.00070154
17765 0.00069991
17772.7 0.000698099
17780.3 0.000695953
17788 0.000693307
17795.6 0.000689918
17803.3 0.000685336
17810.9 0.000678303
17818.6 0.000665889
17826.2 0.00065911
17833.9 0.000654797
17841.5 0.000652045
17849.2 0.000650484
17856.8 0.000649912
17864.5 0.000650204
17872.1 0.00065128
17879.8 0.000653182
17887.4 0.000655896
17895.1 0.000659251
17902.7 0.000663256
17910.4 0.000667934
17918 0.000673342
17925.7 0.000679598
17933.3 0.000686976
17941 0.000696626
17948.6 0.000707509
17956.3 0.000715836
17963.9 0.000723393
17971.6 0.000730513
17979.2 0.000737354
17986.9 0.000744018
17994.5 0.000750603
18002.2 0.000757279
18009.8 0.000764791
18017.5 0.000771581
18025.1 0.000777764
18032.8 0.000783469
18040.4 0.000788717
18048.1 0.000793481
18055.7 0.00079768
18063.4 0.000801106
18071 0.000802727
18078.7 0.000803414
18086.3 0.000805705
18094 0.000808562
18101.6 0.000811779
18109.3 0.000815274
18116.9 0.000819022
18124.6 0.000823044
18132.2 0.000827474
18139.9 0.000833092
18147.5 0.000838177
18155.2 0.000842822
18162.8 0.000847198
18170.5 0.000851362
18178.1 0.000855336
18185.8 0.000859128
18193.4 0.000862731
18201.1 0.000866087
18208.7 0.000868887
18216.4 0.000871715
18224 0.000874509
18231.7 0.000877249
18239.3 0.000879929
18247 0.000882551
18254.6 0.000885125
18262.3 0.000887672
18269.9 0.00089038
18277.6 0.0008932
18285.2 0.000895785
18292.9 0.0008982
18300.5 0.000900463
18308.2 0.000902577
18315.8 0.000904542
18323.5 0.000906344
18331.1 0.000907949
18338.8 0.000909057
18346.4 0.000910064
18354.1 0.000911108
18361.7 0.000912142
18369.4 0.000913154
18377 0.000914143
18384.7 0.000915117
18392.3 0.000916095
18400 0.000917143
18407.7 0.000918655
18415.3 0.000919949
18423 0.000921025
18430.6 0.000921933
18438.3 0.00092269
18445.9 0.000923299
18453.6 0.000923758
18461.2 0.000924048
18468.9 0.000924102
18476.5 0.000923602
18484.2 0.00092323
18491.8 0.000922904
18499.5 0.00092259
18507.1 0.000922275
18514.8 0.000921959
18522.4 0.000921652
18530.1 0.000921377
18537.7 0.000921213
18545.4 0.000921455
18553 0.000921404
18560.7 0.000921181
18568.3 0.000920824
18576 0.00092035
18583.6 0.000919764
18591.3 0.000919067
18598.9 0.00091825
18606.6 0.000917275
18614.2 0.000916008
18621.9 0.000914805
